8.163200208971436	1.882446961735962
7.022302589816034	3.10132093039019
8.427594831350868	2.285226563556697
8.304688574588916	1.779330580643085
8.40398891338874	1.986638995614247
8.49799080939551	2.166725936173671
8.678866092094037	2.187460814143625
8.567443064375944	2.551505010713644
6.967236202597658	3.642179910797906
5.655087157500369	4.481344624953405
-1.290544684191387	0.60952841711259
8.050085588943032	1.906510653541625
6.90222869059684	4.178144115925074
8.492636169369927	2.128929937568298
8.3666807776408		1.84452986999753
8.243519343435475	2.11137200420156
-2.109821808657498	2.549186236285342
7.736955446795197	2.257947091133902
5.529729868714951	3.712709085676582
7.073835626693825	4.058322754538332
4.400704537809045	4.267551824993071
6.151442257064288	4.360409518745223
7.079168658383906	1.876327738909003
1.609163123515773	4.563729628796486
0.072029862000042	2.301508413277494
1.933268879922769	2.565260269130589
8.50041027578461	2.175449377820103
-0.310189306768274	1.793270928404552
-5.405374662115372	0.287368512695432
3.595591793998964	2.591468566235418
-1.330388168705071	2.708924139628695
4.854432615784269	1.844053111296273
7.502302790987551	1.319980211509313
8.10671913086927	1.348380592609371
6.78290111477193	1.606866732316231
7.940685267028772	1.100014829187261
7.36917001636581	1.37124531708105
6.400942761407806	2.45557010204013
3.573576854068167	2.023652883602845
3.37185448302368	2.255026962755672
5.436413376386938	1.497221587328701
6.877482014644687	2.751697075022122
8.365531503616014	4.952271576357018
3.701405091560272	6.823520553825083
8.09232277685626	3.976839369368866
8.264942069862194	1.989439178305509
8.09232277685626	3.976839369368866
6.707810453643453	-0.107687975661717
8.769149055105633	2.742838159811422
8.995653871056467	4.445660807661056
8.486507658157201	2.71363042265363
8.113488395396057	2.040708527709379
8.68479287584156	2.37395636996777
8.764308603748646	3.465532677121325
2.074675080409134	2.909612293098724
7.550174789413498	2.191085049962178
2.311642143252653	3.099675467495942
2.117761767266173	2.260909133671643
2.35598289564249	3.761937855931431
7.434277082060354	1.884089832070057
8.356925127421611	1.993947007865655
0.247843620355581	0.765193552766385
8.129179966317336	3.757209867620233
8.435788842811998	2.458765414486548
8.70119826218888	2.329632908318288
8.639630836509793	2.351462502784728
7.117904000478763	7.276502332635033
-3.517950870811213	1.287598762827817
-1.564132613232556	5.015163230648289
8.350393627215961	3.672914343655504
8.138721258181835	3.818756552203101
6.675039296679294	5.008188615143819
7.912720859720959	3.343304458691595
8.979499907526117	3.396228503080865
8.240776034158435	3.207235507402557
7.619146667030996	2.935302548739302
